locus_tag	kegg_pathway_id	kegg_pathway	organism
PP_1612	ppu00680	Methane metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1616	ppu00680	Methane metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1617	ppu00680	Methane metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1768	ppu00680	Methane metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2082	ppu00680	Methane metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2183	ppu00680	Methane metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2184	ppu00680	Methane metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2185	ppu00680	Methane metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2186	ppu00680	Methane metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2213	ppu00680	Methane metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2533	ppu00680	Methane metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4300	ppu00680	Methane metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4487	ppu00680	Methane metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4702	ppu00680	Methane metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4909	ppu00680	Methane metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4960	ppu00680	Methane metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_5040	ppu00680	Methane metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_5056	ppu00680	Methane metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_5155	ppu00680	Methane metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_5602	ppu00680	Methane metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0415	ppu00710	Carbon fixation by Calvin cycle	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0654	ppu00710	Carbon fixation by Calvin cycle	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1009	ppu00710	Carbon fixation by Calvin cycle	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1505	ppu00710	Carbon fixation by Calvin cycle	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2149	ppu00710	Carbon fixation by Calvin cycle	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2168	ppu00710	Carbon fixation by Calvin cycle	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4715	ppu00710	Carbon fixation by Calvin cycle	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4960	ppu00710	Carbon fixation by Calvin cycle	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4963	ppu00710	Carbon fixation by Calvin cycle	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4965	ppu00710	Carbon fixation by Calvin cycle	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_5040	ppu00710	Carbon fixation by Calvin cycle	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_5085	ppu00710	Carbon fixation by Calvin cycle	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_5150	ppu00710	Carbon fixation by Calvin cycle	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0558	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0559	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0582	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0654	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0774	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0897	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0944	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1505	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1607	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1755	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1945	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1996	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2051	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2082	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2112	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2213	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2215	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2265	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2339	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_3355	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_3754	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4011	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4012	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4185	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4186	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4190	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4191	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4192	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4193	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4487	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4636	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4638	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4702	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4977	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_5346	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_5347	ppu00720	Other carbon fixation pathways	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0519	ppu00730	Thiamine metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0527	ppu00730	Thiamine metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0612	ppu00730	Thiamine metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0842	ppu00730	Thiamine metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1506	ppu00730	Thiamine metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2435	ppu00730	Thiamine metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_3186	ppu00730	Thiamine metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4782	ppu00730	Thiamine metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4783	ppu00730	Thiamine metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4903	ppu00730	Thiamine metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4922	ppu00730	Thiamine metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_5045	ppu00730	Thiamine metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_5104	ppu00730	Thiamine metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0236	ppu00740	Riboflavin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0514	ppu00740	Riboflavin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0515	ppu00740	Riboflavin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0516	ppu00740	Riboflavin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0517	ppu00740	Riboflavin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0522	ppu00740	Riboflavin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0530	ppu00740	Riboflavin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0548	ppu00740	Riboflavin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0602	ppu00740	Riboflavin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1674	ppu00740	Riboflavin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2764	ppu00740	Riboflavin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2916	ppu00740	Riboflavin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_3813	ppu00740	Riboflavin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4919	ppu00740	Riboflavin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_5231	ppu00740	Riboflavin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0402	ppu00750	Vitamin B6 metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0662	ppu00750	Vitamin B6 metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1129	ppu00750	Vitamin B6 metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1436	ppu00750	Vitamin B6 metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1471	ppu00750	Vitamin B6 metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1768	ppu00750	Vitamin B6 metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2117	ppu00750	Vitamin B6 metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4964	ppu00750	Vitamin B6 metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_5357	ppu00750	Vitamin B6 metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0155	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0156	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0213	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0787	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1231	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1414	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1426	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1620	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1628	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1657	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2012	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2151	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2488	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2531	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_3151	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_3941	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_3942	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_3943	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_3944	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_3945	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_3947	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_3948	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4029	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4422	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4810	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4868	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4869	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_5402	ppu00760	Nicotinate and nicotinamide metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0438	ppu00770	Pantothenate and CoA biosynthesis	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0614	ppu00770	Pantothenate and CoA biosynthesis	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0631	ppu00770	Pantothenate and CoA biosynthesis	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0922	ppu00770	Pantothenate and CoA biosynthesis	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1157	ppu00770	Pantothenate and CoA biosynthesis	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1351	ppu00770	Pantothenate and CoA biosynthesis	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1394	ppu00770	Pantothenate and CoA biosynthesis	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1657	ppu00770	Pantothenate and CoA biosynthesis	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2325	ppu00770	Pantothenate and CoA biosynthesis	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2998	ppu00770	Pantothenate and CoA biosynthesis	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_3365	ppu00770	Pantothenate and CoA biosynthesis	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_3511	ppu00770	Pantothenate and CoA biosynthesis	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4034	ppu00770	Pantothenate and CoA biosynthesis	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4036	ppu00770	Pantothenate and CoA biosynthesis	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4037	ppu00770	Pantothenate and CoA biosynthesis	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4038	ppu00770	Pantothenate and CoA biosynthesis	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4678	ppu00770	Pantothenate and CoA biosynthesis	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4679	ppu00770	Pantothenate and CoA biosynthesis	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4680	ppu00770	Pantothenate and CoA biosynthesis	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4699	ppu00770	Pantothenate and CoA biosynthesis	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4700	ppu00770	Pantothenate and CoA biosynthesis	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_5123	ppu00770	Pantothenate and CoA biosynthesis	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_5128	ppu00770	Pantothenate and CoA biosynthesis	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_5285	ppu00770	Pantothenate and CoA biosynthesis	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0362	ppu00780	Biotin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0363	ppu00780	Biotin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0364	ppu00780	Biotin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0365	ppu00780	Biotin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0366	ppu00780	Biotin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0437	ppu00780	Biotin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0581	ppu00780	Biotin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1602	ppu00780	Biotin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1852	ppu00780	Biotin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1914	ppu00780	Biotin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_1916	ppu00780	Biotin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2540	ppu00780	Biotin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_2783	ppu00780	Biotin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_3303	ppu00780	Biotin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4175	ppu00780	Biotin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4984	ppu00780	Biotin metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0338	ppu00785	Lipoic acid metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0339	ppu00785	Lipoic acid metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0553	ppu00785	Lipoic acid metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0986	ppu00785	Lipoic acid metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0988	ppu00785	Lipoic acid metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_0989	ppu00785	Lipoic acid metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4187	ppu00785	Lipoic acid metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4188	ppu00785	Lipoic acid metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4189	ppu00785	Lipoic acid metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4401	ppu00785	Lipoic acid metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4402	ppu00785	Lipoic acid metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
PP_4403	ppu00785	Lipoic acid metabolism	Pseudomonas putida ATCC 47054 / DSM 6125 / CFBP 8728 / NCIMB 11950 / KT2440
