locus_tag	kegg_pathway_id	kegg_pathway	organism
STM14_4723	seo00541	O-Antigen nucleotide sugar biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_4716	seo00542	O-Antigen repeat unit biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_2594	seo00543	Exopolysaccharide biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_2595	seo00543	Exopolysaccharide biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_2597	seo00543	Exopolysaccharide biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_2601	seo00543	Exopolysaccharide biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_2605	seo00543	Exopolysaccharide biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_2606	seo00543	Exopolysaccharide biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_2608	seo00543	Exopolysaccharide biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_2609	seo00543	Exopolysaccharide biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_2610	seo00543	Exopolysaccharide biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_4459	seo00543	Exopolysaccharide biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_4716	seo00543	Exopolysaccharide biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_4725	seo00543	Exopolysaccharide biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_4727	seo00543	Exopolysaccharide biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_0148	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_0149	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_0150	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_0151	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_0152	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_0154	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_0155	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_0156	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_0226	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_0263	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_0448	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_0744	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_0748	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_1013	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_1015	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_2218	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_2324	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_2552	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_3039	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_3104	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_3881	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_3986	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_3994	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_4014	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_4205	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_4973	seo00550	Peptidoglycan biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_1015	seo00552	Teichoic acid biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_3881	seo00552	Teichoic acid biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_4716	seo00552	Teichoic acid biosynthesis	Salmonella typhimurium 14028s / SGSC 2262
STM14_0615	seo00561	Glycerolipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1365	seo00561	Glycerolipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3567	seo00561	Glycerolipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3845	seo00561	Glycerolipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3883	seo00561	Glycerolipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3929	seo00561	Glycerolipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4249	seo00561	Glycerolipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4912	seo00561	Glycerolipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4939	seo00561	Glycerolipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5092	seo00561	Glycerolipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5093	seo00561	Glycerolipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5171	seo00561	Glycerolipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3124	seo00562	Inositol phosphate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4906	seo00562	Inositol phosphate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5311	seo00562	Inositol phosphate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5312	seo00562	Inositol phosphate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5316	seo00562	Inositol phosphate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5317	seo00562	Inositol phosphate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5319	seo00562	Inositol phosphate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5321	seo00562	Inositol phosphate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5324	seo00562	Inositol phosphate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5326	seo00562	Inositol phosphate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0264	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0497	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1314	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2068	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2103	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2363	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2817	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2819	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2820	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2821	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3015	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3016	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3017	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3149	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3250	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3634	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3845	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3883	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4246	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4279	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4460	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4760	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4764	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4888	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5092	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5093	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5229	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_942	seo00564	Glycerophospholipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4760	seo00565	Ether lipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2938	seo00592	alpha-Linolenic acid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4760	seo00592	alpha-Linolenic acid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4788	seo00592	alpha-Linolenic acid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0044	seo00600	Sphingolipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3771	seo00600	Sphingolipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5171	seo00600	Sphingolipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5318	seo00600	Sphingolipid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0064	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0065	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0066	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0134	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0183	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0184	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0185	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0274	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0306	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0885	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0886	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0890	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0892	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1050	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1099	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1127	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1228	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1299	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1639	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1672	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1682	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1733	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1770	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1772	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1889	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1891	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1968	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1991	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1995	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2113	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2296	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2672	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2882	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2883	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2914	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3019	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3021	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3024	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3031	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3646	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3923	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4043	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4044	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4045	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4052	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4076	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4077	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4215	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4396	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4438	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4453	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4863	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4954	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5029	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5141	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5173	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5220	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5221	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5222	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5223	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5383	seo00620	Pyruvate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4773	seo00623	Toluene degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_0388	seo00625	Chloroalkane and chloroalkene degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_1891	seo00625	Chloroalkane and chloroalkene degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_1968	seo00625	Chloroalkane and chloroalkene degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_2113	seo00625	Chloroalkane and chloroalkene degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_4863	seo00625	Chloroalkane and chloroalkene degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_1891	seo00626	Naphthalene degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_1968	seo00626	Naphthalene degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_2113	seo00626	Naphthalene degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_4863	seo00626	Naphthalene degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_1228	seo00627	Aminobenzoate degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_1648	seo00627	Aminobenzoate degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_2903	seo00627	Aminobenzoate degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_3523	seo00627	Aminobenzoate degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_3524	seo00627	Aminobenzoate degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_3525	seo00627	Aminobenzoate degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_0185	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0190	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0607	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0608	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0609	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0615	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0849	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1299	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1600	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2070	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2122	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2289	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3133	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3567	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3586	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3646	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3687	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3688	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3689	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3929	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3930	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4046	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4047	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4052	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4194	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4396	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4820	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4850	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4851	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4852	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5029	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5030	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5141	seo00630	Glyoxylate and dicarboxylate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0674	seo00633	Nitrotoluene degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_1025	seo00633	Nitrotoluene degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_1734	seo00633	Nitrotoluene degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_1856	seo00633	Nitrotoluene degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_1857	seo00633	Nitrotoluene degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_2161	seo00633	Nitrotoluene degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_2162	seo00633	Nitrotoluene degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_3811	seo00633	Nitrotoluene degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_3814	seo00633	Nitrotoluene degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_0185	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0190	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0274	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0431	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0432	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0433	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0434	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0857	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0858	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1099	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1221	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2529	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2530	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2531	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2536	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2540	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2541	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2546	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2882	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2883	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2914	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2937	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3368	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3586	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3831	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3923	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3924	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4071	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4076	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4077	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4249	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4789	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4939	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5141	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5312	seo00640	Propanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2683	seo00643	Styrene degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_3782	seo00643	Styrene degradation	Salmonella typhimurium 14028s / SGSC 2262
STM14_0064	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0139	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0140	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0851	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0852	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0853	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0854	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0892	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1099	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1648	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1842	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_1995	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2113	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_2937	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3367	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3368	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3646	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_3923	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4043	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4576	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4577	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4698	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4699	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4789	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_4836	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5220	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5221	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5222	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5223	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_5430	seo00650	Butanoate metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0131	seo00660	C5-Branched dibasic acid metabolism	Salmonella typhimurium 14028s / SGSC 2262
STM14_0132	seo00660	C5-Branched dibasic acid metabolism	Salmonella typhimurium 14028s / SGSC 2262
