locus_tag	kegg_pathway_id	kegg_pathway	organism
BSU22690	bsu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	Bacillus subtilis 168
BSU22700	bsu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	Bacillus subtilis 168
BSU22710	bsu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	Bacillus subtilis 168
BSU23080	bsu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	Bacillus subtilis 168
BSU24470	bsu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	Bacillus subtilis 168
BSU25660	bsu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	Bacillus subtilis 168
BSU27900	bsu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	Bacillus subtilis 168
BSU27910	bsu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	Bacillus subtilis 168
BSU29750	bsu00400	Phenylalanine, tyrosine and tryptophan biosynthesis	Bacillus subtilis 168
BSU09570	bsu00401	Novobiocin biosynthesis	Bacillus subtilis 168
BSU22370	bsu00401	Novobiocin biosynthesis	Bacillus subtilis 168
BSU22610	bsu00401	Novobiocin biosynthesis	Bacillus subtilis 168
BSU22620	bsu00401	Novobiocin biosynthesis	Bacillus subtilis 168
BSU03900	bsu00410	beta-Alanine metabolism	Bacillus subtilis 168
BSU19310	bsu00410	beta-Alanine metabolism	Bacillus subtilis 168
BSU22410	bsu00410	beta-Alanine metabolism	Bacillus subtilis 168
BSU22420	bsu00410	beta-Alanine metabolism	Bacillus subtilis 168
BSU37170	bsu00410	beta-Alanine metabolism	Bacillus subtilis 168
BSU37960	bsu00410	beta-Alanine metabolism	Bacillus subtilis 168
BSU38830	bsu00410	beta-Alanine metabolism	Bacillus subtilis 168
BSU39760	bsu00410	beta-Alanine metabolism	Bacillus subtilis 168
BSU39860	bsu00410	beta-Alanine metabolism	Bacillus subtilis 168
BSU09260	bsu00430	Taurine and hypotaurine metabolism	Bacillus subtilis 168
BSU18410	bsu00430	Taurine and hypotaurine metabolism	Bacillus subtilis 168
BSU22960	bsu00430	Taurine and hypotaurine metabolism	Bacillus subtilis 168
BSU29470	bsu00430	Taurine and hypotaurine metabolism	Bacillus subtilis 168
BSU31140	bsu00430	Taurine and hypotaurine metabolism	Bacillus subtilis 168
BSU31930	bsu00430	Taurine and hypotaurine metabolism	Bacillus subtilis 168
BSU36100	bsu00430	Taurine and hypotaurine metabolism	Bacillus subtilis 168
BSU37660	bsu00430	Taurine and hypotaurine metabolism	Bacillus subtilis 168
BSU37790	bsu00430	Taurine and hypotaurine metabolism	Bacillus subtilis 168
BSU00380	bsu00450	Selenocompound metabolism	Bacillus subtilis 168
BSU10920	bsu00450	Selenocompound metabolism	Bacillus subtilis 168
BSU11010	bsu00450	Selenocompound metabolism	Bacillus subtilis 168
BSU11870	bsu00450	Selenocompound metabolism	Bacillus subtilis 168
BSU11880	bsu00450	Selenocompound metabolism	Bacillus subtilis 168
BSU13180	bsu00450	Selenocompound metabolism	Bacillus subtilis 168
BSU15590	bsu00450	Selenocompound metabolism	Bacillus subtilis 168
BSU31440	bsu00450	Selenocompound metabolism	Bacillus subtilis 168
BSU32690	bsu00450	Selenocompound metabolism	Bacillus subtilis 168
BSU34790	bsu00450	Selenocompound metabolism	Bacillus subtilis 168
BSU02690	bsu00460	Cyanoamino acid metabolism	Bacillus subtilis 168
BSU18410	bsu00460	Cyanoamino acid metabolism	Bacillus subtilis 168
BSU23580	bsu00460	Cyanoamino acid metabolism	Bacillus subtilis 168
BSU36100	bsu00460	Cyanoamino acid metabolism	Bacillus subtilis 168
BSU36900	bsu00460	Cyanoamino acid metabolism	Bacillus subtilis 168
BSU02430	bsu00470	D-Amino acid metabolism	Bacillus subtilis 168
BSU04560	bsu00470	D-Amino acid metabolism	Bacillus subtilis 168
BSU04640	bsu00470	D-Amino acid metabolism	Bacillus subtilis 168
BSU06470	bsu00470	D-Amino acid metabolism	Bacillus subtilis 168
BSU09670	bsu00470	D-Amino acid metabolism	Bacillus subtilis 168
BSU12980	bsu00470	D-Amino acid metabolism	Bacillus subtilis 168
BSU14830	bsu00470	D-Amino acid metabolism	Bacillus subtilis 168
BSU15200	bsu00470	D-Amino acid metabolism	Bacillus subtilis 168
BSU17640	bsu00470	D-Amino acid metabolism	Bacillus subtilis 168
BSU23380	bsu00470	D-Amino acid metabolism	Bacillus subtilis 168
BSU23770	bsu00470	D-Amino acid metabolism	Bacillus subtilis 168
BSU26810	bsu00470	D-Amino acid metabolism	Bacillus subtilis 168
BSU28390	bsu00470	D-Amino acid metabolism	Bacillus subtilis 168
BSU32170	bsu00470	D-Amino acid metabolism	Bacillus subtilis 168
BSU34430	bsu00470	D-Amino acid metabolism	Bacillus subtilis 168
BSU38500	bsu00470	D-Amino acid metabolism	Bacillus subtilis 168
BSU38520	bsu00470	D-Amino acid metabolism	Bacillus subtilis 168
BSU04050	bsu00480	Glutathione metabolism	Bacillus subtilis 168
BSU18410	bsu00480	Glutathione metabolism	Bacillus subtilis 168
BSU21900	bsu00480	Glutathione metabolism	Bacillus subtilis 168
BSU23850	bsu00480	Glutathione metabolism	Bacillus subtilis 168
BSU23860	bsu00480	Glutathione metabolism	Bacillus subtilis 168
BSU25730	bsu00480	Glutathione metabolism	Bacillus subtilis 168
BSU29130	bsu00480	Glutathione metabolism	Bacillus subtilis 168
BSU32050	bsu00480	Glutathione metabolism	Bacillus subtilis 168
BSU36100	bsu00480	Glutathione metabolism	Bacillus subtilis 168
BSU37500	bsu00480	Glutathione metabolism	Bacillus subtilis 168
BSU40080	bsu00480	Glutathione metabolism	Bacillus subtilis 168
BSU01680	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU02840	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU03040	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU03410	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU05810	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU05820	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU05830	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU05840	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU05860	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU06170	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU07270	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU07800	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU07810	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU08180	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU08200	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU09310	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU18130	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU18180	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU22230	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU24850	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU29930	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU30850	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU30940	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU30950	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU30960	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU30970	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU30980	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU31290	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU31350	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU34450	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU34460	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU34550	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU34560	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU34570	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU34620	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU35670	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU38040	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU38050	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU38390	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU38410	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU38560	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU38570	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU38580	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU38590	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU39260	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU40110	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU40120	bsu00500	Starch and sucrose metabolism	Bacillus subtilis 168
BSU07080	bsu00511	Other glycan degradation	Bacillus subtilis 168
BSU35780	bsu00511	Other glycan degradation	Bacillus subtilis 168
BSU00500	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU01660	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU01700	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU01770	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU01780	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU01900	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU02350	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU02360	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU05860	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU05870	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU06170	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU07270	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU07700	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU09310	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU12020	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU13890	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU15230	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU17580	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU18160	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU18180	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU22230	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU24850	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU26890	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU28510	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU28720	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU30850	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU30860	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU30960	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU30970	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU31350	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU35010	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU35020	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU35580	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU35660	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU35670	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU35790	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU36230	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU36760	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU37100	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU38190	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU38200	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU38860	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU40120	bsu00520	Amino sugar and nucleotide sugar metabolism	Bacillus subtilis 168
BSU09310	bsu00521	Streptomycin biosynthesis	Bacillus subtilis 168
BSU14670	bsu00521	Streptomycin biosynthesis	Bacillus subtilis 168
BSU24850	bsu00521	Streptomycin biosynthesis	Bacillus subtilis 168
BSU27770	bsu00521	Streptomycin biosynthesis	Bacillus subtilis 168
BSU37810	bsu00521	Streptomycin biosynthesis	Bacillus subtilis 168
BSU37820	bsu00521	Streptomycin biosynthesis	Bacillus subtilis 168
BSU37830	bsu00521	Streptomycin biosynthesis	Bacillus subtilis 168
BSU37840	bsu00521	Streptomycin biosynthesis	Bacillus subtilis 168
BSU39700	bsu00521	Streptomycin biosynthesis	Bacillus subtilis 168
BSU37810	bsu00523	Polyketide sugar unit biosynthesis	Bacillus subtilis 168
BSU37820	bsu00523	Polyketide sugar unit biosynthesis	Bacillus subtilis 168
BSU37830	bsu00523	Polyketide sugar unit biosynthesis	Bacillus subtilis 168
BSU37840	bsu00523	Polyketide sugar unit biosynthesis	Bacillus subtilis 168
BSU37830	bsu00525	Acarbose and validamycin biosynthesis	Bacillus subtilis 168
BSU37840	bsu00525	Acarbose and validamycin biosynthesis	Bacillus subtilis 168
BSU00500	bsu00541	O-Antigen nucleotide sugar biosynthesis	Bacillus subtilis 168
BSU05870	bsu00541	O-Antigen nucleotide sugar biosynthesis	Bacillus subtilis 168
BSU07270	bsu00541	O-Antigen nucleotide sugar biosynthesis	Bacillus subtilis 168
BSU12020	bsu00541	O-Antigen nucleotide sugar biosynthesis	Bacillus subtilis 168
BSU18180	bsu00541	O-Antigen nucleotide sugar biosynthesis	Bacillus subtilis 168
BSU30850	bsu00541	O-Antigen nucleotide sugar biosynthesis	Bacillus subtilis 168
BSU30860	bsu00541	O-Antigen nucleotide sugar biosynthesis	Bacillus subtilis 168
BSU35580	bsu00541	O-Antigen nucleotide sugar biosynthesis	Bacillus subtilis 168
BSU35660	bsu00541	O-Antigen nucleotide sugar biosynthesis	Bacillus subtilis 168
BSU35670	bsu00541	O-Antigen nucleotide sugar biosynthesis	Bacillus subtilis 168
BSU35790	bsu00541	O-Antigen nucleotide sugar biosynthesis	Bacillus subtilis 168
BSU36230	bsu00541	O-Antigen nucleotide sugar biosynthesis	Bacillus subtilis 168
BSU37810	bsu00541	O-Antigen nucleotide sugar biosynthesis	Bacillus subtilis 168
BSU37820	bsu00541	O-Antigen nucleotide sugar biosynthesis	Bacillus subtilis 168
BSU37830	bsu00541	O-Antigen nucleotide sugar biosynthesis	Bacillus subtilis 168
BSU37840	bsu00541	O-Antigen nucleotide sugar biosynthesis	Bacillus subtilis 168
BSU38860	bsu00541	O-Antigen nucleotide sugar biosynthesis	Bacillus subtilis 168
BSU35530	bsu00542	O-Antigen repeat unit biosynthesis	Bacillus subtilis 168
BSU00930	bsu00543	Exopolysaccharide biosynthesis	Bacillus subtilis 168
BSU35530	bsu00543	Exopolysaccharide biosynthesis	Bacillus subtilis 168
BSU00100	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU01670	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU04560	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU04570	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU10110	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU13980	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU15160	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU15170	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU15180	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU15190	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU15200	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU15220	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU15230	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU16530	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU18350	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU19620	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU22320	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU23190	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU23480	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU25000	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU25310	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU29790	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU31150	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU31490	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU36530	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU36760	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU37100	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU37510	bsu00550	Peptidoglycan biosynthesis	Bacillus subtilis 168
BSU07260	bsu00552	Teichoic acid biosynthesis	Bacillus subtilis 168
BSU07710	bsu00552	Teichoic acid biosynthesis	Bacillus subtilis 168
BSU08600	bsu00552	Teichoic acid biosynthesis	Bacillus subtilis 168
BSU08610	bsu00552	Teichoic acid biosynthesis	Bacillus subtilis 168
BSU21920	bsu00552	Teichoic acid biosynthesis	Bacillus subtilis 168
BSU24840	bsu00552	Teichoic acid biosynthesis	Bacillus subtilis 168
BSU31150	bsu00552	Teichoic acid biosynthesis	Bacillus subtilis 168
BSU33360	bsu00552	Teichoic acid biosynthesis	Bacillus subtilis 168
BSU35520	bsu00552	Teichoic acid biosynthesis	Bacillus subtilis 168
BSU35530	bsu00552	Teichoic acid biosynthesis	Bacillus subtilis 168
BSU35650	bsu00552	Teichoic acid biosynthesis	Bacillus subtilis 168
BSU35720	bsu00552	Teichoic acid biosynthesis	Bacillus subtilis 168
BSU35730	bsu00552	Teichoic acid biosynthesis	Bacillus subtilis 168
BSU35750	bsu00552	Teichoic acid biosynthesis	Bacillus subtilis 168
BSU35760	bsu00552	Teichoic acid biosynthesis	Bacillus subtilis 168
BSU35840	bsu00552	Teichoic acid biosynthesis	Bacillus subtilis 168
BSU36530	bsu00552	Teichoic acid biosynthesis	Bacillus subtilis 168
BSU38500	bsu00552	Teichoic acid biosynthesis	Bacillus subtilis 168
BSU38510	bsu00552	Teichoic acid biosynthesis	Bacillus subtilis 168
BSU38520	bsu00552	Teichoic acid biosynthesis	Bacillus subtilis 168
BSU38530	bsu00552	Teichoic acid biosynthesis	Bacillus subtilis 168
BSU02700	bsu00561	Glycerolipid metabolism	Bacillus subtilis 168
BSU06720	bsu00561	Glycerolipid metabolism	Bacillus subtilis 168
BSU07260	bsu00561	Glycerolipid metabolism	Bacillus subtilis 168
BSU07710	bsu00561	Glycerolipid metabolism	Bacillus subtilis 168
BSU08350	bsu00561	Glycerolipid metabolism	Bacillus subtilis 168
BSU09290	bsu00561	Glycerolipid metabolism	Bacillus subtilis 168
BSU09540	bsu00561	Glycerolipid metabolism	Bacillus subtilis 168
BSU15890	bsu00561	Glycerolipid metabolism	Bacillus subtilis 168
BSU18070	bsu00561	Glycerolipid metabolism	Bacillus subtilis 168
BSU19310	bsu00561	Glycerolipid metabolism	Bacillus subtilis 168
BSU21920	bsu00561	Glycerolipid metabolism	Bacillus subtilis 168
BSU24840	bsu00561	Glycerolipid metabolism	Bacillus subtilis 168
BSU27010	bsu00561	Glycerolipid metabolism	Bacillus subtilis 168
BSU30300	bsu00561	Glycerolipid metabolism	Bacillus subtilis 168
BSU33360	bsu00561	Glycerolipid metabolism	Bacillus subtilis 168
BSU37960	bsu00561	Glycerolipid metabolism	Bacillus subtilis 168
BSU38830	bsu00561	Glycerolipid metabolism	Bacillus subtilis 168
BSU39860	bsu00561	Glycerolipid metabolism	Bacillus subtilis 168
BSU40040	bsu00561	Glycerolipid metabolism	Bacillus subtilis 168
BSU10850	bsu00562	Inositol phosphate metabolism	Bacillus subtilis 168
BSU14670	bsu00562	Inositol phosphate metabolism	Bacillus subtilis 168
BSU19800	bsu00562	Inositol phosphate metabolism	Bacillus subtilis 168
BSU27770	bsu00562	Inositol phosphate metabolism	Bacillus subtilis 168
BSU31170	bsu00562	Inositol phosphate metabolism	Bacillus subtilis 168
BSU33530	bsu00562	Inositol phosphate metabolism	Bacillus subtilis 168
BSU33920	bsu00562	Inositol phosphate metabolism	Bacillus subtilis 168
BSU39670	bsu00562	Inositol phosphate metabolism	Bacillus subtilis 168
BSU39680	bsu00562	Inositol phosphate metabolism	Bacillus subtilis 168
BSU39700	bsu00562	Inositol phosphate metabolism	Bacillus subtilis 168
BSU39720	bsu00562	Inositol phosphate metabolism	Bacillus subtilis 168
BSU39730	bsu00562	Inositol phosphate metabolism	Bacillus subtilis 168
BSU39740	bsu00562	Inositol phosphate metabolism	Bacillus subtilis 168
BSU39750	bsu00562	Inositol phosphate metabolism	Bacillus subtilis 168
BSU39760	bsu00562	Inositol phosphate metabolism	Bacillus subtilis 168
BSU02130	bsu00564	Glycerophospholipid metabolism	Bacillus subtilis 168
BSU02270	bsu00564	Glycerophospholipid metabolism	Bacillus subtilis 168
BSU02290	bsu00564	Glycerophospholipid metabolism	Bacillus subtilis 168
BSU06600	bsu00564	Glycerophospholipid metabolism	Bacillus subtilis 168
BSU06720	bsu00564	Glycerophospholipid metabolism	Bacillus subtilis 168
BSU09300	bsu00564	Glycerophospholipid metabolism	Bacillus subtilis 168
BSU09540	bsu00564	Glycerophospholipid metabolism	Bacillus subtilis 168
BSU09620	bsu00564	Glycerophospholipid metabolism	Bacillus subtilis 168
BSU16540	bsu00564	Glycerophospholipid metabolism	Bacillus subtilis 168
BSU16920	bsu00564	Glycerophospholipid metabolism	Bacillus subtilis 168
BSU18070	bsu00564	Glycerophospholipid metabolism	Bacillus subtilis 168
BSU22830	bsu00564	Glycerophospholipid metabolism	Bacillus subtilis 168
BSU24180	bsu00564	Glycerophospholipid metabolism	Bacillus subtilis 168
BSU28760	bsu00564	Glycerophospholipid metabolism	Bacillus subtilis 168
BSU30510	bsu00564	Glycerophospholipid metabolism	Bacillus subtilis 168
BSU34960	bsu00564	Glycerophospholipid metabolism	Bacillus subtilis 168
BSU35740	bsu00564	Glycerophospholipid metabolism	Bacillus subtilis 168
BSU36590	bsu00564	Glycerophospholipid metabolism	Bacillus subtilis 168
BSU37190	bsu00564	Glycerophospholipid metabolism	Bacillus subtilis 168
BSU37240	bsu00564	Glycerophospholipid metabolism	Bacillus subtilis 168
BSU32830	bsu00592	alpha-Linolenic acid metabolism	Bacillus subtilis 168
BSU07080	bsu00600	Sphingolipid metabolism	Bacillus subtilis 168
BSU30300	bsu00600	Sphingolipid metabolism	Bacillus subtilis 168
BSU03050	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU04340	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU07640	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU08080	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU08090	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU10350	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU14580	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU14590	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU14600	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU14610	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU14860	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU18240	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU19310	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU23550	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU24060	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU24170	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU24340	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU24350	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU24790	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU26970	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU27010	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU28280	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU28700	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU29050	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU29120	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU29180	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU29200	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU29210	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU29220	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU29470	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU29560	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU29680	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU29880	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU30560	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU33040	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU33400	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU34680	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU37050	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU37660	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU37960	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU38370	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU38830	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU39860	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU40860	bsu00620	Pyruvate metabolism	Bacillus subtilis 168
BSU08240	bsu00622	Xylene degradation	Bacillus subtilis 168
BSU37540	bsu00622	Xylene degradation	Bacillus subtilis 168
BSU07330	bsu00625	Chloroalkane and chloroalkene degradation	Bacillus subtilis 168
BSU19310	bsu00625	Chloroalkane and chloroalkene degradation	Bacillus subtilis 168
BSU26970	bsu00625	Chloroalkane and chloroalkene degradation	Bacillus subtilis 168
BSU37960	bsu00625	Chloroalkane and chloroalkene degradation	Bacillus subtilis 168
BSU38830	bsu00625	Chloroalkane and chloroalkene degradation	Bacillus subtilis 168
BSU39860	bsu00625	Chloroalkane and chloroalkene degradation	Bacillus subtilis 168
BSU40250	bsu00625	Chloroalkane and chloroalkene degradation	Bacillus subtilis 168
BSU26970	bsu00626	Naphthalene degradation	Bacillus subtilis 168
BSU03630	bsu00627	Aminobenzoate degradation	Bacillus subtilis 168
